Name,Price,Rating,Detail Link,Description
Moderno apartamento en el centro by beBalmy,€ 763,NA,https://www.booking.com/hotel/es/moderno-apartamento-en-el-centro-by-bebalmy.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=123&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099937&all_sr_blocks=1331172501_405649609_3_0_0&highlighted_blocks=1331172501_405649609_3_0_0&matching_block_id=1331172501_405649609_3_0_0&sr_pri_blocks=1331172501_405649609_3_0_0__76250&from=searchresults,"Moderno apartamento en el centro by beBalmy ofrece wifi gratis y se encuentra en el centro de Madrid, a 9 min a pie de Puerta del Sol y a 900 metros de Plaza Mayor de Madrid. Este apartamento está a 14 min a pie de Puerta de Toledo y a 1,2 km de Estación de metro Gran Vía.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una sala de estar, una cocina totalmente equipada con nevera y microondas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Los herradores de San Miguel,€ 745,"Puntuación: 6,36,3",https://www.booking.com/hotel/es/los-herradores-de-san-miguel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=124&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099937&all_sr_blocks=1197975202_392536999_2_0_0&highlighted_blocks=1197975202_392536999_2_0_0&matching_block_id=1197975202_392536999_2_0_0&sr_pri_blocks=1197975202_392536999_2_0_0__74500&from=searchresults,"Los herradores de San Miguel está en el centro de Madrid, a pocos pasos de Mercado de San Miguel y a 3 min a pie de Plaza Mayor de Madrid, y ofrece alojamiento con wifi gratis.

Algunas unidades tienen TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y baño privado con ducha y secador de pelo.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Fomento by Wynwood House,€ 1.240,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/fomento-by-wynwood-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=125&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099937&all_sr_blocks=1154435709_407012702_2_0_0&highlighted_blocks=1154435709_407012702_2_0_0&matching_block_id=1154435709_407012702_2_0_0&sr_pri_blocks=1154435709_407012702_2_0_0__124040&from=searchresults,"Fomento by Wynwood House está en el centro de Madrid, a 9 min a pie de Gran Vía y a 1 km de Estación de metro Gran Vía, y ofrece alojamiento con wifi gratis.

Algunas unidades están equipadas con aire acondicionado, TV de pantalla plana, lavadora, hervidor y cocina.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 19 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Charming Sol Apartments,€ 788,NA,https://www.booking.com/hotel/es/charming-sol-apartment.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=1302321802_403104559_2_0_0&highlighted_blocks=1302321802_403104559_2_0_0&matching_block_id=1302321802_403104559_2_0_0&sr_pri_blocks=1302321802_403104559_2_0_0__78836&from=searchresults,"Charming Sol Apartments se encuentra en Madrid, a 2 min a pie de Estación de metro Gran Vía y a 300 metros del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y terraza.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Preciados,€ 1.245,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/hoprevippreciados.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=9145119_208307871_0_34_0&highlighted_blocks=9145119_208307871_0_34_0&matching_block_id=9145119_208307871_0_34_0&sr_pri_blocks=9145119_208307871_0_34_0__124461&from=searchresults,"El Hotel Preciados está situado en el centro de Madrid, a 5 minutos a pie de la Puerta del Sol. Ofrece servicios modernos, WiFi gratuita y minibar de uso gratuito en las habitaciones.

El hotel ocupa un edificio restaurado del siglo XIX, en el que una de las plantas es para no fumadores. Además, el hotel cuenta con instalaciones para reuniones bien equipadas, restaurante y salón de cócteles.

Las habitaciones del Preciados están decoradas con gusto y la mayoría de ellas tienen balcón. También disponen de TV vía satélite y carta de almohadas.

El hotel se encuentra a 5 minutos a pie de la Plaza Mayor y del palacio real y está muy bien comunicado en transporte público, con 2 estaciones de metro a menos de 75 metros."
"Wide and modern -1Bd 1,5 Bth- Malasaña",€ 1.273,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/wide-and-modern-1-bedroom-15-bathrooms-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=1028767402_375700929_2_0_0&highlighted_blocks=1028767402_375700929_2_0_0&matching_block_id=1028767402_375700929_2_0_0&sr_pri_blocks=1028767402_375700929_2_0_0__127291&from=searchresults,"Wide and modern -1Bd 1,5 Bth- Malasaña ofrece wifi gratis y se encuentra en el centro de Madrid, a 6 min a pie de Estación de metro Plaza de España y a 1,1 km de Gran Vía. Este apartamento está a 17 min a pie de Mercado de San Miguel y a 2,4 km de Museo Thyssen-Bornemisza.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
2 bedrooms 1 bathroom furnished - Lavapies - Modern Stylish,€ 1.033,"Puntuación: 8,18,1",https://www.booking.com/hotel/es/2-bedrooms-1-bathroom-furnished-lavapies-modern-stylish.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=1249193902_398136864_4_0_0&highlighted_blocks=1249193902_398136864_4_0_0&matching_block_id=1249193902_398136864_4_0_0&sr_pri_blocks=1249193902_398136864_4_0_0__103334&from=searchresults,"2 bedrooms 1 bathroom furnished - Lavapies - Modern Stylish está en el centro de Madrid, a 10 min a pie de Estación de tren de Atocha y a 1,3 km de Puerta de Toledo, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,4 km de Parque de El Retiro y a 15 min a pie de Plaza Mayor de Madrid.

El apartamento tiene 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Puerta del Sol y Mercado de San Miguel. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Hostal Arenal Madrid,€ 920,"Puntuación: 8,38,3",https://www.booking.com/hotel/es/hostal-arenal-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=991348601_401172579_2_0_0&highlighted_blocks=991348601_401172579_2_0_0&matching_block_id=991348601_401172579_2_0_0&sr_pri_blocks=991348601_401172579_2_0_0__92020&from=searchresults,"Hostal Arenal Madrid se encuentra en Madrid, a 4 min a pie de Plaza Mayor de Madrid y a 400 metros de Puerta del Sol, y ofrece wifi gratis en todo el alojamiento. El alojamiento está cerca de Estación de metro Plaza de España, de Royal Palace of Madrid y de Puerta de Toledo. El alojamiento está a 200 metros del centro de la ciudad y a 3 min a pie de Mercado de San Miguel.

En el hostal o pensión, cada habitación cuenta con escritorio. Todas las unidades del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones tienen terraza. En Hostal Arenal Madrid, todas las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Gran Vía y Estación de metro Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
URBANSEA Atocha 113,€ 929,"Puntuación: 8,28,2",https://www.booking.com/hotel/es/chic-basic-atocha.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=18878003_88203188_0_0_0&highlighted_blocks=18878003_88203188_0_0_0&matching_block_id=18878003_88203188_0_0_0&sr_pri_blocks=18878003_88203188_0_0_0__92900&from=searchresults,"El URBANSEA Atocha 113 es un hotel moderno y minimalista ubicado junto al parque precioso del Retiro, a menos de 10 minutos a pie de la estación de Atocha. Cuenta con un solárium en la azotea y con conexión Wi-Fi gratuita en todas las instalaciones.

Las habitaciones del URBANSEA Atocha 113 presentan una decoración elegante de color blanco con detalles sutiles de color y suelo de parquet. Están equipadas con TV de pantalla plana y baño privado con ducha y secador de pelo.

Este hotel de diseño ofrece una zona de salón con café gratuito y agua mineral. Asimismo, la recepción está abierta las 24 horas y proporciona consigna de equipaje y prensa.

Encontrará numerosos bares de tapas, restaurantes y tiendas cerca del hotel. El URBANSEA Atocha 113 está ubicado en el Triángulo del Arte, a 10 minutos a pie de los museos Reina Sofía, Prado y Thyssen-Bornemisza. Los jardines botánicos se sitúan a 200 metros."
Vincci Vía - 66,€ 1.451,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/vincci-via-66.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=9467201_0_2_0_0&highlighted_blocks=9467201_0_2_0_0&matching_block_id=9467201_0_2_0_0&sr_pri_blocks=9467201_0_2_0_0__145059&from_sustainable_property_sr=1&from=searchresults,"El Vincci Via 66 se encuentra en la Gran Vía de Madrid, a solo 150 metros de la plaza España, y ofrece una terraza de temporada en la azotea con vistas a la ciudad. Las bonitas habitaciones incluyen conexión a internet gratuita.

Las habitaciones del hotel Vincci Vía - 66 ofrecen un diseño elegante inspirado en el teatro y cuentan con aire acondicionado, TV de pantalla plana, carta de almohadas y baño moderno con artículos de aseo.

Este hotel sirve un desayuno diario que incluye productos para celíacos.

El Vincci Vía está a 10 minutos a pie del Palacio Real y la Puerta del Sol. La estación de metro de Santo Domingo, situada a 150 metros, enlaza en pocas paradas con el Paseo del Prado y el Parque del Retiro."
Centric and bright- 1Bd 1Bth- San Bernardo,€ 927,"Puntuación: 7,57,5",https://www.booking.com/hotel/es/moderno-y-luminoso-1-dormitorio-1-bano-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=1135636502_386599118_0_0_0&highlighted_blocks=1135636502_386599118_0_0_0&matching_block_id=1135636502_386599118_0_0_0&sr_pri_blocks=1135636502_386599118_0_0_0__92700&from=searchresults,"Centric and bright- 1Bd 1Bth- San Bernardo se encuentra en el centro de Madrid, a 12 min a pie de Gran Vía y a 1,2 km de Estación de metro Gran Vía, y ofrece wifi gratis. Este apartamento está a 2,7 km de Museo Thyssen-Bornemisza y a 16 min a pie de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento."
Charming Madrid Vistillas,€ 720,"Puntuación: 8,38,3",https://www.booking.com/hotel/es/charming-madrid-vistillas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=976495802_369998108_2_0_0&highlighted_blocks=976495802_369998108_2_0_0&matching_block_id=976495802_369998108_2_0_0&sr_pri_blocks=976495802_369998108_2_0_0__72048&from=searchresults,"Charming Madrid Vistillas se encuentra en el centro de Madrid, a 7 min a pie de Puerta de Toledo y a 1,3 km de Mercado de San Miguel, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. También se ofrece lavavajillas, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 16 km."
New Loft 1hab 3px en plena Plaza de Chueca,€ 736,"Puntuación: 6,36,3",https://www.booking.com/hotel/es/new-loft-1hab-3px-en-plena-plaza-de-chueca.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=1136271802_386256498_3_0_0&highlighted_blocks=1136271802_386256498_3_0_0&matching_block_id=1136271802_386256498_3_0_0&sr_pri_blocks=1136271802_386256498_3_0_0__73646&from=searchresults,"New Loft 1hab 3px en plena Plaza de Chueca se encuentra en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía y a 1 km de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 15 min a pie de Estación de metro Plaza de España y a 1,5 km de Plaza Mayor de Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km del alojamiento."
Hostal Castilla II Puerta del Sol,€ 888,"Puntuación: 8,28,2",https://www.booking.com/hotel/es/hostalcastilla2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099939&all_sr_blocks=70400_372252637_0_2_0&highlighted_blocks=70400_372252637_0_2_0&matching_block_id=70400_372252637_0_2_0&sr_pri_blocks=70400_372252637_0_2_0__88800&from=searchresults,"Este hostal está situado a solo 25 metros de la Puerta del Sol y la plaza Mayor. Ofrece habitaciones con TV de pantalla plana y WiFi gratuita. El museo del Prado y el jardín botánico de Madrid se encuentran a 10 minutos a pie.

El Hostal Castilla II ofrece alojamiento con aire acondicionado individual, escritorio y baño privado. Algunas habitaciones disponen de balcón pequeño.

Hay máquinas expendedoras de bebidas y aperitivos. Por la noche, los huéspedes podrán descubrir los numerosos bares de tapas que hay en los alrededores del Castilla II.

El Hostal Castilla II Puerta del Sol se halla a 700 metros del Palacio Real y a 800 metros del Museo Reina Sofía."
