Name,Price,Score,Description
,€ 2.036,8.5,"El EasySleep Eixample, en el elegante barrio del Eixample y a tan solo 5 minutos a pie de la Sagrada Familia de Gaudí, cuenta con aire acondicionado y WiFi gratuita.

Los apartamentos del EasySleep Eixample incluyen cocina equipada con microondas, nevera y lavadora. También cuenta con tetera/cafetera.

El moderno salón, situado en la calle Sicilia, dispone de mesa de comedor, sillas y sofá grande. Además, todos los apartamentos incluyen baño privado completo con secador de pelo.

La estación de metro Monumental está a solo 200 metros. La famosa avenida Diagonal de Barcelona, con sus numerosas tiendas, restaurantes y bares, se encuentra a menos de 5 minutos a pie."
Hostal Hera,€ 1.037,7.6,"Hostal Hera está muy bien situado en el barrio de Ciutat Vella, Barcelona, a 15 min a pie de Platja de la Barceloneta, a 1,4 km de Platja de Sant Miquel y a 2 min a pie de Santa María del Mar. Este hostal o pensión de 1 estrella tiene wifi gratis, mostrador de información turística y guardaequipaje. El alojamiento está a 1,1 km del centro de la ciudad y a 14 min a pie de Platja del Somorrostro.

Las unidades del alojamiento disponen de baño privado con ducha, TV de pantalla plana y aire acondicionado. Algunas habitaciones cuentan con balcón. En el hostal o pensión, las habitaciones disponen de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Museo Picasso, Plaza Real y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Stay U-nique Apartments Eixample Center,€ 2.179,8.3,"Stay U-nique Apartments Eixample Center ofrece alojamiento con aire acondicionado en el centro de Barcelona, a 4 min a pie de Paseo de Gracia, a 500 metros de La Pedrera y a 10 min a pie de Casa Batlló. Hay wifi gratis en todo el alojamiento.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. También se ofrece horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Plaza Cataluña. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
Stay U-nique Apartments Salva II,€ 2.069,6.8,"Stay U-nique Apartments Salva II, que cuenta con vistas a la ciudad, ofrece alojamiento con balcón y hervidor, y está a unos 3 km de Platja de Sant Miquel. El alojamiento está a 17 min a pie de Fuente Mágica de Montjuïc y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Portal del Ángel y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
AB Eixample Sicília Apartment,€ 1.695,8.0,"AB Eixample Sicília Apartment está en el barrio de Gracia, en Barcelona, a 6 min a pie de Sagrada Familia, a 1,5 km de La Pedrera y a 18 min a pie de Paseo de Gracia. Este apartamento ofrece wifi gratis, una cocina totalmente equipada y un balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, 1 baño con artículos de aseo gratuitos y secador de pelo, y una sala de estar. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 1,9 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
AB Sagrada Familia - Sant Pau,€ 1.677,8.1,"AB Sagrada Familia - Sant Pau está en Barcelona, a 15 min a pie de Sagrada Familia y a 3 km de La Pedrera, y dispone de vistas a la ciudad y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de hervidor.

Casa Batlló está a 3,5 km del alojamiento, y Paseo de Gracia está a 3,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
AB Sagrada Familia Views,€ 2.158,8.3,"AB Sagrada Familia Views está en el barrio de Eixample, en Barcelona, a 2,4 km de Platja de la Nova Icària y a 2,7 km de Platja del Somorrostro. Hay wifi gratis en todo el alojamiento.

Algunas unidades también tienen una cocina equipada con horno y microondas.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Stay U-nique Apartment Rambla Badal,€ 1.813,8.6,"Stay U-nique Apartment Rambla Badal, que cuenta con vistas a la ciudad, ofrece alojamiento con balcón y hervidor a unos 16 min a pie de Estación de tren de Sants. El alojamiento está a 2,2 km de Fuente Mágica de Montjuïc y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Camp Nou está a 2 km del alojamiento, y Palau Sant Jordi está a 3,9 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km."
Casp Green House,€ 1.437,7.6,"El Casp Green House ofrece aire acondicionado y está en el centro de Barcelona. Se halla a 10 minutos a pie de la plaza Cataluña.

Las habitaciones disponen de caja fuerte y baño privado con artículos de aseo gratuitos y secador de pelo. Se proporcionan toallas y ropa de cama. Algunas habitaciones tienen vistas a la ciudad.

La calle comercial Paseo de Gracia queda a 650 metros. El Arco de Triunfo está a 8 minutos a pie. La estación de metro Urquinaona se encuentra a unos 4 minutos a pie.

La RECEPCIÓN y el PUNTO PARA LA RECOGIDA DE LLAVES se encuentran en la calle Via Laietana 71, 2.º, a solo 7 minutos a pie."
OLYMPIC VILLAGE,€ 1.903,8.5,"OLYMPIC VILLAGE está en Barcelona, a 6 min a pie de Platja del Bogatell y a 600 metros de Platja de la Nova Icària, y ofrece wifi gratis y aire acondicionado. Este apartamento se encuentra en un edificio de 1920 y está a 11 min a pie de Playa de la Mar Bella y a 1,4 km de Platja del Somorrostro.

El apartamento tiene 2 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana con canales por cable, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

En la recepción 24 horas se hablan varios idiomas, como inglés, español y italiano.

Se puede descubrir la zona practicando senderismo en los alrededores.

Platja de la Barceloneta está a 2 km del alojamiento, y Port Olimpic está a 16 min a pie. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona City Seven,€ 1.185,6.9,"El Barcelona City Seven se encuentra en el distrito de Sant Gervasi y ofrece modernas habitaciones con aire acondicionado y conexión Wi-Fi gratuita. Este establecimiento se halla a 500 metros de la estación de trenes de Gràcia, que permite llegar a la plaza de Catalunya en unos 5 minutos.

Las habitaciones están decoradas de forma sencilla, con acabados de colores, e incluyen TV de pantalla plana. La mayoría cuenta con baño privado, mientras que otras tienen baño compartido. Todos los días se sirve desayuno.

El Barcelona City Seven dispone de una zona de estar compartida con sofás, microondas y nevera. Se ofrece consigna de equipaje y el personal puede proporcionar información turística.

Este alojamiento se está situado a 10 minutos a pie del barrio de Gràcia y de su amplia oferta de bares y locales de restauración. El paseo de Gràcia, con sus tiendas de diseño, está a 15 minutos a pie del establecimiento."
11 Lope,€ 1.457,,"11 Lope, que tiene vistas a la ciudad, dispone de alojamiento con terraza y balcón a unos 11 min a pie de Platja de la Nova Mar Bella. El alojamiento está a 11 min a pie de Platja del Bogatell y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Playa de la Mar Bella está a 11 min a pie del alojamiento, y Port Olimpic está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Stay U-nique Apartment Ermengarda,€ 1.527,7.8,"Stay U-nique Apartment Ermengarda se encuentra en el barrio de Sants-Montjuïc, en Barcelona, a 14 min a pie de Fuente Mágica de Montjuïc y a 700 metros de Estación de tren de Sants, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,9 km de Casa Batlló y a 3,3 km de Camp Nou.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Plaza Cataluña está a 3,4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km del alojamiento."
Cozy apartment near Sagrada Familia,€ 1.363,4.5,"Cozy apartment near Sagrada Familia está en Barcelona y ofrece alojamiento con wifi gratis a 2,4 km de Platja de la Nova Icària, a 2,7 km de Platja del Somorrostro y a 2,7 km de Platja del Bogatell. Este apartamento está a 2 km de Paseo de Gracia y a 2,5 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado consta de 1 dormitorio, una cocina y 1 baño.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Classic Gracia Apartment,€ 2.238,8.1,"Classic Gracia Apartment está en Barcelona y dispone de vistas a la ciudad y wifi gratis a 11 min a pie de Paseo de Gracia y a 1,4 km de La Pedrera.

El apartamento ofrece balcón, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y microondas, y baño privado con ducha y secador de pelo.

Casa Batlló está a 1,9 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
AB Eixample Miró Park,€ 1.949,8.7,"AB Eixample Miró Park se encuentra en el barrio de Eixample, en Barcelona, a 14 min a pie de Estación de tren de Sants, a 1,2 km de Fuente Mágica de Montjuïc y a 2,3 km de Casa Batlló. Este apartamento ofrece wifi gratis, una cocina totalmente equipada y un balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, 2 baños con artículos de aseo gratuitos y secador de pelo, y una sala de estar. Hay toallas y ropa de cama en el apartamento.

Plaza Cataluña está a 2,7 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
,€ 2.036,8.6,"El EasySleep Gaudi Terrace está en el barrio barcelonés del Eixample, a 5 minutos a pie de la estación de metro de Verdaguer. Ofrece apartamentos con balcón, conexión Wi-Fi gratuita y cocina bien equipada.

Los apartamentos del EasySleep Gaudi Terrace presentan una decoración moderna y tienen el suelo de madera. Disponen de baño, zona de estar con TV y cocina con microondas, fogones y cafetera. El precio incluye las toallas y la ropa de cama.

Los apartamentos están a pocos pasos de muchas tiendas y restaurantes. La Sagrada Familia de Gaudí y el paseo de Gracia se encuentran a 10 minutos a pie.

La plaza de Catalunya y las Ramblas están a poco más de 1 km, mientras que la estación de trenes de Sants está a unos 25 minutos en metro."
Stay U-nique Apartments Sagrada Familia III,€ 1.805,8.2,"Stay U-nique Apartments Sagrada Familia III se encuentra en el barrio de Eixample, en Barcelona, a 2,7 km de Platja de la Nova Icària y a 3 km de Platja del Somorrostro, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,7 km de La Pedrera y a 2,4 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km del alojamiento."
Stay U-nique Apartments Casanova,€ 2.882,7.8,"Stay U-nique Apartments Casanova está en el barrio de Eixample, en Barcelona, a 12 min a pie de Estación de metro Passeig de Gràcia y a 1,1 km de Casa Batlló, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 17 min a pie de La Pedrera y a 1,4 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Paseo de Gracia y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
The MO GOTIC,€ 1.128,7.4,"The MO GOTIC está en el centro de Barcelona, a 2,1 km de Platja de Sant Miquel y a 2,2 km de Platja del Somorrostro. Cerca hay lugares de interés populares como Plaza Cataluña, Portal del Ángel y Teatro Tívoli. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, mostrador de información turística y wifi gratis en todo el alojamiento.

En el hotel, las habitaciones tienen ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Paseo de Gracia y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Cozy near the Barcelona Camp Nou Stadium,€ 1.728,8.2,"Cozy near the Barcelona Camp Nou Stadium está en Barcelona, a 14 min a pie de Camp Nou y a 1,8 km de Estación de tren de Sants, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 3,1 km de Fuente Mágica de Montjuïc y a 4,2 km de Paseo de Gracia.

El apartamento dispone de 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 4,3 km del alojamiento, y Casa Batlló está a 4,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Sweett - Callao,€ 2.036,8.3,"Sweett - Callao se encuentra en Barcelona, a 8 min a pie de Estación de tren de Sants y a 1,1 km de Fuente Mágica de Montjuïc, y ofrece vistas a la ciudad y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de cafetera y hervidor.

Casa Batlló está a 2,8 km del alojamiento, y Paseo de Gracia está a 3,2 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
BcnStop Sant Pau Suites,€ 2.166,8.8,"BcnStop Sant Pau Suites, en Barcelona, está a 3 km de Platja de la Nova Icària y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza.

Las unidades disponen de suelo de parquet, cocina totalmente equipada con nevera, zona de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha y secador de pelo. También hay microondas, fogones y tostadora, además de cafetera.

Sagrada Familia está a 11 min a pie del alojamiento, y La Pedrera está a 2,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Casa Jam Barcelona,€ 1.463,8.9,"La Casa Jam Barcelona se encuentra en el animado y bohemio barrio de Grácia de Barcelona, a 1,5 km del Parc Güell ya 20 minutos a pie del templo de la Sagrada Familia. Hay WiFi gratuita.

Este alojamiento moderno y ecológico tiene recepción 24 horas y una amplia terraza, donde se dan clases de yoga y se puede aparcar la bicicleta de forma gratuita. También hay 2 salones compartidos. Uno tiene un sofá grande y cómodo para relajarse e información turística. En el otro salón hay una amplia cocina compartida, una zona de comedor, juegos de mesa y una sala de juegos para niños. También hay una zona de trabajo con una mesa grande, idea para los nómadas digitales. 

Las habitaciones privadas y compartidas de la Casa Jam Barcelona cuentan con aire acondicionado, taquillas privadas o espacio para guardar la ropa, lámparas de noche individuales y enchufes en cada cama. El baño privado está equipado con secador de pelo, toallas y artículos de aseo. Los baños compartidos son amplios y están equipados con ducha y secador de pelo. Hay un baño adaptado para personas con movilidad reducida. La ropa de cama está incluida, y las toallas se pueden alquilar en el establecimiento.

Hay consigna de equipaje gratuita. También hay una sala de lavandería y café y té de comercio justo gratis, disponibles durante todo el día. También se ofrecen cunas, cochecitos y tronas. 

La estación de metro más cercana es Joanic, a 450 metros. Plaza Catalunya y las playas de Barcelona están a 17 minutos en metro. A 20 minutos a pie se encuentran algunas de las obras modernistas más famosas, como la Sagrada Familia y el Parc Güell. "
Port Forum Apartments by Olala Homes,€ 2.060,8.1,"Port Forum Apartments by Olala Homes ofrece alojamiento con aire acondicionado en Barcelona, a 17 min a pie de Platja del Litoral, a 1,8 km de Platja del Fòrum y a 2,3 km de Platja de la Mora. Hay wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. También se ofrece horno, microondas y fogones, además de cafetera y hervidor.

Sagrada Familia está a 5,4 km del alojamiento, y Port Olimpic está a 6,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km."
Casanova Apartments by Olala Homes,€ 2.097,7.8,"Casanova Apartments by Olala Homes está en Barcelona, en la región de Cataluña, cerca de Casa Batlló y Paseo de Gracia. Ofrece alojamiento con wifi gratis y acceso a la piscina cubierta.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

El apartamento dispone de terraza.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Clot market,€ 1.453,7.3,"Clot market se encuentra en Barcelona, a 2,6 km de Platja de la Nova Icària y a 2,7 km de Playa de la Mar Bella, y ofrece alojamiento con aire acondicionado, terraza y wifi gratis. Este apartamento ofrece alojamiento con balcón.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con bañera o ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Platja del Bogatell está a 2,7 km del alojamiento, y Sagrada Familia está a 17 min a pie. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km del alojamiento."
Apartment Carrer de Joan,€ 1.948,7.9,"Apartment Carrer de Joan se encuentra en Barcelona, a 12 min a pie de Platja de la Nova Icària y a 1,3 km de Platja del Somorrostro, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,3 km de Paseo de Gracia y a 1,8 km de Palacio de la Música Catalana.

Este apartamento tiene 4 dormitorios, cocina con nevera y horno, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja del Bogatell, Port Olimpic y Sagrada Familia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Stay U-nique Apartments Pau Claris,€ 1.760,8.7,"Stay U-nique Apartments Pau Claris está en Barcelona, a 2,9 km de Platja de Sant Miquel y a 600 metros del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y piscina al aire libre.

El alojamiento está equipado con TV y baño privado con ducha y secador de pelo. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

En el apartamento se puede usar la terraza.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Teatro Tívoli y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona Central Apartments,€ 1.689,7.1,"Barcelona Central Apartments ofrece alojamiento bien equipado y con wifi gratis en el centro de Barcelona, a 2,7 km de Platja de la Barceloneta y a 2,8 km de Platja del Somorrostro.

También hay una cocina equipada con nevera en algunas unidades.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Casa Batlló y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Great apartment in Sagrada Familia with Balcony,€ 1.887,8.6,"Great apartment in Sagrada Familia with Balcony se encuentra en el barrio de Gracia, en Barcelona, a 9 min a pie de Sagrada Familia y a 1,3 km de La Pedrera. Hay wifi gratis en todo el alojamiento.

Todas las unidades están equipadas con balcón con vistas a la ciudad, cocina con nevera y microondas, y baño privado con ducha. También se ofrece fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Playa De Bogatell - Soleada Y Serena,€ 1.639,8.4,"El FridaysFlats, Fridays Flats FridaysFlats Fridays Flats Bogatell Beach - Sunny & Serene ofrece alojamientos independientes con conexión Wi-Fi gratuita y se encuentra en el barrio barcelonés de Poble Nou, a solo 800 metros de la playa de la Mar Bella. La estación de metro de Llacuna se halla a 10 minutos a pie.

El FridaysFlats, Fridays Flats FridaysFlats Fridays Flats Bogatell Beach - Sunny & Serene ofrece estudios y apartamentos de 2 dormitorios con 1 baño con secador de pelo, TV, minibar, aire acondicionado y zona de cocina con horno, microondas y lavadora. Se proporciona ropa de cama y toallas de forma gratuita.

El animado bulevar de la Rambla del Poble Nou, lleno de bares, restaurantes y supermercados, se encuentra a 40 metros del establecimiento.

La Sagrada Familia está a 3 km y la plaza de Cataluña, a 30 minutos en metro. Se ofrece un servicio de enlace con el aeropuerto por un suplemento."
Limonaia,€ 1.846,8.3,"El Limonaia está ubicado en Barcelona, a 100 metros de La Pedrera y a 600 metros de la Casa Batlló, y tiene jardín y WiFi gratuita. Este establecimiento cuenta con terraza y habitaciones familiares. Se proporciona recepción 24 horas y servicio de conserjería. Además, se organizan excursiones.

Todas las habitaciones presentan una decoración contemporánea y cuentan con aire acondicionado, WiFi gratuita, TV de pantalla plana con canales por cable, hervidor de agua, ducha, secador de pelo y armario. Todas las habitaciones del hotel disponen de baño privado con artículos de aseo gratuitos.

Hay varios lugares de interés cerca del Limonaia, entre ellos el Paseo de Gracia, el Teatro Tívoli y la plaza de Cataluña. El aeropuerto de Barcelona-El Prat, situado a 13 km, es el más cercano."
Green House Hotel,€ 1.936,7.8,"Este hotel moderno está situado justo enfrente de L'Auditori, a 50 metros del Teatro Nacional. Ofrece habitaciones luminosas con aire acondicionado y se halla a 250 metros de la plaza de toros Monumental.

Las habitaciones del Green House Hotel Diagonal presentan una decoración elegante y contemporánea. Todas disponen de Smart TV, caja fuerte, escritorio y baño privado con secador de pelo.

Se encuentra a 500 metros del centro comercial Glòries y a 10 minutos a pie del barrio del Born.

Se proporciona servicio de enlace con el aeropuerto por un suplemento.

El Green House Hotel está cerca del mercado barcelonés de los Encants y a solo 10 minutos a pie de la emblemática basílica de la Sagrada Familia. El alojamiento está a 400 metros de la estación de metro Marina y a 3 paradas de la plaza de Cataluña. La estación de autobuses de Barcelona Nord queda a 5 minutos a pie."
Alcam Anglesola,€ 1.848,8.2,"El apartamento Alcam Anglesola está situado a 15 minutos a pie del estadio Camp Nou del FC Barcelona y de la estación de tren de Sants. Cuenta con conexión Wi-Fi gratuita, aire acondicionado y terraza privada.

Este apartamento moderno dispone de sala de estar con sofá cama, mesa de comedor y TV de pantalla plana, cocina independiente con horno, microondas y nevera, dormitorio doble y cuarto de baño con ducha. También incluye ropa de cama y toallas.

Este apartamento se encuentra a 100 metros de El Corte Inglés y del centro comercial La Illa, donde hay una gran variedad de restaurantes.

La Plaza Catalunya se halla a 3,5 km y está bien comunicada en metro con la estación de Maria Cristina, situada a 5 minutos a pie del Alcam Anglesola."
Colors,€ 971,7.3,"Este hotel moderno ofrece conexión a internet por cable gratuita y habitaciones coloridas con TV de pantalla plana vía satélite. El establecimiento está situado a unos 15 minutos a pie del precioso parque del Laberint d'Horta.

El Colors se encuentra en una tranquila zona residencial, a solo 350 metros de la estación de metro de Valldaura. Hay trenes directos que conectan con el centro de Barcelona en unos 15 minutos. También hay aparcamiento gratuito disponible en las inmediaciones.

El Colors está situado junto a Can Cortada, uno de los restaurantes más populares de Barcelona. El hotel alberga una cafetería donde se sirve desayuno buffet y comidas ligeras.

Las habitaciones incluyen aire acondicionado y caja fuerte, y presentan un diseño funcional y una decoración sencilla y elegante."
Sagrada familia Private rooms,€ 977,7.2,"Sagrada familia Private rooms, que se encuentra a 10 min a pie de La Pedrera y a 1 km de Sagrada Familia, ofrece habitaciones con aire acondicionado y baño compartido en Barcelona. El alojamiento está a 2 km de Palacio de la Música Catalana, a 2,5 km de Catedral de Barcelona y a 2,6 km de Plaza Cataluña. El alojamiento está a 11 min a pie de Paseo de Gracia y a 1,6 km del centro de la ciudad.

Todas las unidades incluyen baño compartido, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Numa I Colmena Apartments,€ 2.288,9.1,"Numa I Colmena Apartments ofrece alojamiento con aire acondicionado en Barcelona, a 15 min a pie de Paseo de Gracia, a 1,8 km de La Pedrera y a 16 min a pie de Parque Güell. Hay wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

El alojamiento está equipado con TV de pantalla plana y baño privado con bañera y artículos de aseo gratuitos. La cocina tiene nevera, lavavajillas y horno. También se ofrece microondas y fogones, además de cafetera y hervidor.

Casa Batlló está a 2,5 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
La Casa Gran B&B,€ 1.853,9.0,"La Casa Gran es un bed and breakfast tradicional situado a 10 minutos a pie del Paseo de Gracia y La Pedrera de Gaudí. Hay conexión Wi-Fi gratuita en las suites.

El establecimiento ocupa un edificio histórico que ha sido declarado Patrimonio de Barcelona. Además, las habitaciones disponen de ventilador de techo, baño privado, buena iluminación natural y balcón privado con vistas a la calle.

El Bed & Breakfast La Casa Gran cuenta con una zona de salón comedor de uso común con set de té y café a disposición de los huéspedes. Por las mañanas se sirve un desayuno en el comedor y los propietarios viven en el establecimiento, por lo que están disponibles las 24 horas del día para resolver cualquier petición.

En las inmediaciones se pueden encontrar numerosos bares, tiendas y restaurantes. Hay una línea de autobús que comunica directamente con el aeropuerto. Además, el establecimiento está a unos 50 metros de la parada del autobús turístico y a menos de 10 minutos a pie de las estaciones de metro de Diagonal y Hospital Clínic."
Sibs Bcn- Balmes- Romantic CityCentre Beautiful,€ 2.225,8.9,"Sibs Bcn- Balmes- Romantic CityCentre Beautiful está en pleno centro de Barcelona, a poca distancia de Plaza Cataluña y Estación de metro Passeig de Gràcia. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento está a 4 min a pie de Paseo de Gracia y a 1,3 km de Mercado de la Boquería.

El apartamento tiene 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

El apartamento ofrece servicio de alquiler de coches.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Portal del Ángel y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Ola Living St Antoni,€ 1.758,,"Ola Living St Antoni está en Barcelona, a 12 min a pie de Plaza Cataluña y a 1,2 km de Portal del Ángel, y ofrece alojamiento con wifi gratis y TV.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, lavavajillas, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Paseo de Gracia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
